C:\Users\jonathans\PycharmProjects\PSSEDYN\SampleSystem\OUT\out_dyntools_demo_bus154_fault.out
                     1              2              21             22      
        Time(s) ANGL 2[BUS 2 1 ANGL 3[BUS 3 1 VOLT 2 [BUS 2  VOLT 3 [BUS 3 
                       8.000]1        3.800]1        18.000]        13.800]
        32.7748       -202.485       -188.877       0.969993        1.07489
        32.7831       -202.436       -188.828       0.969991        1.07489
        32.7914       -202.387       -188.779        0.96999        1.07488
        32.7998       -202.338        -188.73       0.969989        1.07488
        32.8081       -202.288        -188.68       0.969988        1.07488
        32.8164       -202.239       -188.631       0.969987        1.07488
        32.8248       -202.189       -188.581       0.969986        1.07488
        32.8331        -202.14       -188.532       0.969985        1.07488
        32.8414        -202.09       -188.482       0.969984        1.07488
        32.8498       -202.041       -188.433       0.969983        1.07488
        32.8581       -201.991       -188.383       0.969982        1.07488
        32.8664       -201.941       -188.333       0.969981        1.07488
        32.8748       -201.891       -188.283        0.96998        1.07487
        32.8831       -201.842       -188.233       0.969979        1.07487
        32.8915       -201.792       -188.184       0.969977        1.07487
        32.8998       -201.742       -188.134       0.969976        1.07487
        32.9081       -201.692       -188.083       0.969975        1.07487
        32.9165       -201.642       -188.033       0.969974        1.07487
        32.9248       -201.591       -187.983       0.969973        1.07487
        32.9331       -201.541       -187.933       0.969972        1.07487
        32.9415       -201.491       -187.883       0.969971        1.07487
        32.9498       -201.441       -187.832        0.96997        1.07487
        32.9581        -201.39       -187.782       0.969969        1.07487
        32.9665        -201.34       -187.732       0.969968        1.07487
        32.9748       -201.289       -187.681       0.969967        1.07486
        32.9831       -201.239       -187.631       0.969966        1.07486
        32.9915       -201.188        -187.58       0.969965        1.07486
        32.9998       -201.138       -187.529       0.969964        1.07486
        33.0081       -201.087       -187.479       0.969963        1.07486
        33.0165       -201.036       -187.428       0.969962        1.07486
        33.0248       -200.985       -187.377       0.969961        1.07486
        33.0331       -200.935       -187.326        0.96996        1.07486
        33.0415       -200.884       -187.275       0.969959        1.07486
        33.0498       -200.833       -187.224       0.969958        1.07486
        33.0582       -200.782       -187.173       0.969957        1.07486
        33.0665       -200.731       -187.122       0.969956        1.07486
        33.0748       -200.679       -187.071       0.969955        1.07485
        33.0832       -200.628        -187.02       0.969954        1.07485
        33.0915       -200.577       -186.968       0.969953        1.07485
        33.0998       -200.526       -186.917       0.969952        1.07485
        33.1082       -200.474       -186.866       0.969951        1.07485
        33.1165       -200.423       -186.814        0.96995        1.07485
        33.1248       -200.371       -186.763       0.969949        1.07485
        33.1332        -200.32       -186.711       0.969948        1.07485
        33.1415       -200.268        -186.66       0.969947        1.07485
        33.1498       -200.217       -186.608       0.969946        1.07485
        33.1582       -200.165       -186.556       0.969945        1.07485
        33.1665       -200.113       -186.505       0.969944        1.07485
        33.1748       -200.061       -186.453       0.969943        1.07484
        33.1832       -200.009       -186.401       0.969942        1.07484
        33.1915       -199.958       -186.349       0.969942        1.07484
        33.1999       -199.906       -186.297       0.969941        1.07484
        33.2082       -199.854       -186.245        0.96994        1.07484
        33.2165       -199.801       -186.193       0.969939        1.07484
        33.2249       -199.749       -186.141       0.969938        1.07484
        33.2332       -199.697       -186.088       0.969937        1.07484
