# time;VOLT 2 [BUS 2 18.000]; VOLT 3 [BUS 3 13.800]; VOLT 2 [BUS 2 18.000]; VOLT 3 [BUS 3 13.800]; VOLT 7 [BUS 7 230.00]; VOLT 8 [BUS 8 230.00]; VOLT 9 [BUS 9 230.00]; VOLT 10 [10 34.500]; VOLT 11 [11 138.00]; VOLT 12 [12 34.500]
  157.150360;     0.969918;     1.074756;     0.969918;     1.074756;     1.007197;     1.028361;     1.060373;     1.059225;     1.028361;     1.059225
  157.158691;     0.969919;     1.074756;     0.969919;     1.074756;     1.007197;     1.028361;     1.060373;     1.059225;     1.028361;     1.059225
  157.167023;     0.969919;     1.074755;     0.969919;     1.074755;     1.007197;     1.028361;     1.060373;     1.059225;     1.028361;     1.059225
  157.175354;     0.969919;     1.074755;     0.969919;     1.074755;     1.007197;     1.028361;     1.060373;     1.059225;     1.028361;     1.059225
  157.183685;     0.969919;     1.074755;     0.969919;     1.074755;     1.007197;     1.028361;     1.060372;     1.059224;     1.028361;     1.059224
  157.192017;     0.969919;     1.074754;     0.969919;     1.074754;     1.007197;     1.028361;     1.060372;     1.059224;     1.028361;     1.059224
  157.200348;     0.969919;     1.074754;     0.969919;     1.074754;     1.007197;     1.028361;     1.060372;     1.059224;     1.028361;     1.059224
  157.208679;     0.969919;     1.074754;     0.969919;     1.074754;     1.007197;     1.028361;     1.060372;     1.059224;     1.028361;     1.059224
  157.217010;     0.969919;     1.074754;     0.969919;     1.074754;     1.007197;     1.028360;     1.060372;     1.059224;     1.028360;     1.059224
  157.225342;     0.969919;     1.074754;     0.969919;     1.074754;     1.007197;     1.028360;     1.060372;     1.059224;     1.028360;     1.059224
  157.233673;     0.969919;     1.074754;     0.969919;     1.074754;     1.007197;     1.028360;     1.060372;     1.059224;     1.028360;     1.059224
  157.242004;     0.969919;     1.074754;     0.969919;     1.074754;     1.007197;     1.028360;     1.060372;     1.059224;     1.028360;     1.059224
  157.250336;     0.969919;     1.074754;     0.969919;     1.074754;     1.007197;     1.028360;     1.060372;     1.059224;     1.028360;     1.059224
  157.258667;     0.969919;     1.074754;     0.969919;     1.074754;     1.007197;     1.028360;     1.060372;     1.059224;     1.028360;     1.059224
  157.266998;     0.969919;     1.074754;     0.969919;     1.074754;     1.007197;     1.028360;     1.060372;     1.059224;     1.028360;     1.059224
  157.275330;     0.969919;     1.074754;     0.969919;     1.074754;     1.007197;     1.028360;     1.060372;     1.059224;     1.028360;     1.059224
  157.283661;     0.969919;     1.074754;     0.969919;     1.074754;     1.007197;     1.028360;     1.060372;     1.059224;     1.028360;     1.059224
  157.291992;     0.969919;     1.074754;     0.969919;     1.074754;     1.007197;     1.028361;     1.060372;     1.059224;     1.028361;     1.059224
  157.300323;     0.969919;     1.074754;     0.969919;     1.074754;     1.007197;     1.028360;     1.060372;     1.059224;     1.028360;     1.059224
  157.308655;     0.969919;     1.074754;     0.969919;     1.074754;     1.007197;     1.028361;     1.060372;     1.059224;     1.028361;     1.059224
  157.316986;     0.969919;     1.074755;     0.969919;     1.074755;     1.007197;     1.028361;     1.060373;     1.059224;     1.028361;     1.059224
  157.325317;     0.969918;     1.074754;     0.969918;     1.074754;     1.007195;     1.028360;     1.060372;     1.059224;     1.028360;     1.059224
  157.333649;     0.969917;     1.074754;     0.969917;     1.074754;     1.007194;     1.028359;     1.060372;     1.059224;     1.028359;     1.059224
  157.341980;     0.969916;     1.074754;     0.969916;     1.074754;     1.007192;     1.028358;     1.060372;     1.059224;     1.028358;     1.059224
  157.350311;     0.969916;     1.074755;     0.969916;     1.074755;     1.007193;     1.028358;     1.060373;     1.059225;     1.028358;     1.059225
  157.358643;     0.969916;     1.074755;     0.969916;     1.074755;     1.007193;     1.028359;     1.060373;     1.059225;     1.028359;     1.059225
  157.366974;     0.969917;     1.074756;     0.969917;     1.074756;     1.007193;     1.028359;     1.060374;     1.059226;     1.028359;     1.059226
  157.375305;     0.969917;     1.074757;     0.969917;     1.074757;     1.007193;     1.028359;     1.060374;     1.059226;     1.028359;     1.059226
  157.383636;     0.969917;     1.074757;     0.969917;     1.074757;     1.007194;     1.028360;     1.060375;     1.059227;     1.028360;     1.059227
  157.391968;     0.969917;     1.074758;     0.969917;     1.074758;     1.007194;     1.028360;     1.060375;     1.059227;     1.028360;     1.059227
  157.400299;     0.969917;     1.074758;     0.969917;     1.074758;     1.007194;     1.028360;     1.060376;     1.059227;     1.028360;     1.059227
  157.408630;     0.969917;     1.074760;     0.969917;     1.074760;     1.007196;     1.028362;     1.060376;     1.059228;     1.028362;     1.059228
  157.416962;     0.969918;     1.074761;     0.969918;     1.074761;     1.007198;     1.028363;     1.060377;     1.059229;     1.028363;     1.059229
  157.425293;     0.969919;     1.074761;     0.969919;     1.074761;     1.007199;     1.028364;     1.060377;     1.059229;     1.028364;     1.059229
  157.433624;     0.969920;     1.074762;     0.969920;     1.074762;     1.007200;     1.028365;     1.060378;     1.059230;     1.028365;     1.059230
  157.441956;     0.969919;     1.074762;     0.969919;     1.074762;     1.007200;     1.028365;     1.060378;     1.059229;     1.028365;     1.059229
  157.450287;     0.969919;     1.074762;     0.969919;     1.074762;     1.007200;     1.028365;     1.060378;     1.059229;     1.028365;     1.059229
  157.458618;     0.969919;     1.074762;     0.969919;     1.074762;     1.007200;     1.028364;     1.060377;     1.059229;     1.028364;     1.059229
  157.466949;     0.969919;     1.074761;     0.969919;     1.074761;     1.007200;     1.028364;     1.060377;     1.059229;     1.028364;     1.059229
  157.475281;     0.969918;     1.074761;     0.969918;     1.074761;     1.007198;     1.028363;     1.060377;     1.059229;     1.028363;     1.059229
  157.483612;     0.969917;     1.074760;     0.969917;     1.074760;     1.007196;     1.028362;     1.060377;     1.059229;     1.028362;     1.059229
  157.491943;     0.969917;     1.074760;     0.969917;     1.074760;     1.007195;     1.028361;     1.060377;     1.059229;     1.028361;     1.059229
  157.500275;     0.969916;     1.074760;     0.969916;     1.074760;     1.007194;     1.028360;     1.060377;     1.059229;     1.028360;     1.059229
  157.508606;     0.969915;     1.074760;     0.969915;     1.074760;     1.007192;     1.028360;     1.060377;     1.059229;     1.028360;     1.059229
  157.516937;     0.969916;     1.074762;     0.969916;     1.074762;     1.007193;     1.028361;     1.060378;     1.059230;     1.028361;     1.059230
  157.525269;     0.969917;     1.074763;     0.969917;     1.074763;     1.007195;     1.028362;     1.060379;     1.059231;     1.028362;     1.059231
  157.533600;     0.969918;     1.074764;     0.969918;     1.074764;     1.007197;     1.028364;     1.060380;     1.059232;     1.028364;     1.059232
  157.541931;     0.969918;     1.074766;     0.969918;     1.074766;     1.007199;     1.028365;     1.060381;     1.059233;     1.028365;     1.059233
  157.550262;     0.969919;     1.074767;     0.969919;     1.074767;     1.007201;     1.028366;     1.060382;     1.059234;     1.028366;     1.059234
  157.558594;     0.969920;     1.074767;     0.969920;     1.074767;     1.007202;     1.028368;     1.060382;     1.059234;     1.028368;     1.059234
  157.566925;     0.969920;     1.074768;     0.969920;     1.074768;     1.007203;     1.028369;     1.060383;     1.059234;     1.028369;     1.059234
  157.575256;     0.969921;     1.074769;     0.969921;     1.074769;     1.007205;     1.028369;     1.060383;     1.059235;     1.028369;     1.059235
  157.583588;     0.969920;     1.074767;     0.969920;     1.074767;     1.007203;     1.028368;     1.060382;     1.059234;     1.028368;     1.059234
  157.591919;     0.969919;     1.074767;     0.969919;     1.074767;     1.007201;     1.028367;     1.060382;     1.059234;     1.028367;     1.059234
  157.600250;     0.969918;     1.074767;     0.969918;     1.074767;     1.007199;     1.028365;     1.060382;     1.059233;     1.028365;     1.059233
  157.608582;     0.969918;     1.074766;     0.969918;     1.074766;     1.007198;     1.028365;     1.060381;     1.059233;     1.028365;     1.059233
  157.616913;     0.969917;     1.074766;     0.969917;     1.074766;     1.007196;     1.028364;     1.060382;     1.059233;     1.028364;     1.059233
  157.625244;     0.969916;     1.074766;     0.969916;     1.074766;     1.007195;     1.028363;     1.060382;     1.059234;     1.028363;     1.059234
  157.633575;     0.969916;     1.074767;     0.969916;     1.074767;     1.007194;     1.028363;     1.060382;     1.059234;     1.028363;     1.059234
  157.641907;     0.969915;     1.074767;     0.969915;     1.074767;     1.007193;     1.028362;     1.060383;     1.059234;     1.028362;     1.059234
  157.650238;     0.969915;     1.074769;     0.969915;     1.074769;     1.007194;     1.028363;     1.060384;     1.059236;     1.028363;     1.059236
  157.658569;     0.969916;     1.074771;     0.969916;     1.074771;     1.007196;     1.028365;     1.060385;     1.059237;     1.028365;     1.059237
  157.666901;     0.969917;     1.074772;     0.969917;     1.074772;     1.007198;     1.028367;     1.060386;     1.059238;     1.028367;     1.059238
  157.675232;     0.969918;     1.074773;     0.969918;     1.074773;     1.007200;     1.028368;     1.060387;     1.059239;     1.028368;     1.059239
  157.683563;     0.969919;     1.074775;     0.969919;     1.074775;     1.007202;     1.028370;     1.060388;     1.059240;     1.028370;     1.059240
  157.691895;     0.969919;     1.074775;     0.969919;     1.074775;     1.007203;     1.028371;     1.060388;     1.059240;     1.028371;     1.059240
  157.700226;     0.969920;     1.074776;     0.969920;     1.074776;     1.007205;     1.028372;     1.060389;     1.059241;     1.028372;     1.059241
  157.708557;     0.969921;     1.074777;     0.969921;     1.074777;     1.007206;     1.028373;     1.060389;     1.059241;     1.028373;     1.059241
  157.716888;     0.969921;     1.074776;     0.969921;     1.074776;     1.007206;     1.028372;     1.060389;     1.059241;     1.028372;     1.059241
  157.725220;     0.969920;     1.074776;     0.969920;     1.074776;     1.007205;     1.028372;     1.060389;     1.059241;     1.028372;     1.059241
  157.733551;     0.969920;     1.074776;     0.969920;     1.074776;     1.007205;     1.028372;     1.060389;     1.059241;     1.028372;     1.059241
  157.741882;     0.969920;     1.074776;     0.969920;     1.074776;     1.007205;     1.028372;     1.060389;     1.059240;     1.028372;     1.059240
  157.750214;     0.969920;     1.074776;     0.969920;     1.074776;     1.007205;     1.028372;     1.060389;     1.059241;     1.028372;     1.059241
  157.758545;     0.969919;     1.074775;     0.969919;     1.074775;     1.007203;     1.028370;     1.060388;     1.059240;     1.028370;     1.059240
  157.766876;     0.969918;     1.074775;     0.969918;     1.074775;     1.007201;     1.028369;     1.060388;     1.059240;     1.028369;     1.059240
  157.775208;     0.969917;     1.074775;     0.969917;     1.074775;     1.007200;     1.028368;     1.060388;     1.059240;     1.028368;     1.059240
  157.783539;     0.969917;     1.074775;     0.969917;     1.074775;     1.007198;     1.028368;     1.060388;     1.059240;     1.028368;     1.059240
  157.791870;     0.969916;     1.074775;     0.969916;     1.074775;     1.007197;     1.028367;     1.060388;     1.059240;     1.028367;     1.059240
  157.800201;     0.969916;     1.074776;     0.969916;     1.074776;     1.007198;     1.028368;     1.060389;     1.059241;     1.028368;     1.059241
  157.808533;     0.969916;     1.074777;     0.969916;     1.074777;     1.007198;     1.028368;     1.060390;     1.059242;     1.028368;     1.059242
  157.816864;     0.969916;     1.074778;     0.969916;     1.074778;     1.007199;     1.028369;     1.060391;     1.059242;     1.028369;     1.059242
  157.825195;     0.969916;     1.074779;     0.969916;     1.074779;     1.007199;     1.028369;     1.060391;     1.059243;     1.028369;     1.059243
  157.833527;     0.969916;     1.074780;     0.969916;     1.074780;     1.007199;     1.028370;     1.060392;     1.059244;     1.028370;     1.059244
  157.841858;     0.969916;     1.074781;     0.969916;     1.074781;     1.007200;     1.028370;     1.060392;     1.059244;     1.028370;     1.059244
  157.850189;     0.969916;     1.074781;     0.969916;     1.074781;     1.007200;     1.028370;     1.060393;     1.059245;     1.028370;     1.059245
  157.858521;     0.969916;     1.074782;     0.969916;     1.074782;     1.007200;     1.028370;     1.060393;     1.059245;     1.028370;     1.059245
